,index,Cd,Cg,Cs,Nd,Ng,Ns,Wd,Wg,Ws,alp_d,alp_g,alp_s,beta,clat,clon,complete_pixel,corr_down_funval,corr_down_success,d0_g,enough_gauges_bb,enough_gauges_pixel,eps_d,eps_g,eps_s,gam_d,gam_g,gam_s,i,j,mu0_g,ngauges_bb,ngauges_pixel,nyears_gauge,pwg,thresh,w_down_funval,esa_d,esa_s,esa_g,etaC,etaW,etaN,melev,selev
786,23402,9.153978925717064,7.012111647466929,-0.7891098402261719,89.0,99.0,1.492008369044475,0.7552134818147295,0.8909653704585945,-0.8674483412356081,0.2908159026872956,0.14190996683410595,0.9915196047527144,1.18687718856327,42.875,-76.625,True,0.0007075069512774234,True,457.32272514283517,True,True,26.42269634438055,3.2863846855314036,150.65324939447737,0.8740678995477406,0.7360576362633632,-0.6007580093868453,213,83,0.2952083092305183,4,1,,0.27154906397860523,1,1.7763568394002505e-15,90.85712335611842,151.94177570704755,23.158237288387344,0.3054525349755189,-0.15236494385184834,-0.10101010101010101,-0.6077606628326278,-0.05320008826309942
787,23501,12.70734430699617,8.869393506868917,0.668966020662088,80.0,85.0,0.537148670781532,0.7934085156806673,0.8027919004638708,0.5471038776853735,0.2839144871951682,0.9456999411208656,0.987289405710262,1.0987637985153424,40.125,-76.375,True,0.00030025226060267674,True,210.1332038245706,True,True,31.30978418973362,131.2410748200914,170.60629147370017,0.8926639923021923,0.9135006626104276,-0.1777961067087383,214,72,0.6301317236921229,5,2,,0.2337323511356661,1,3.8635761256955454e-14,110.27892411918621,172.80271669781058,138.7766553781757,0.43271851645266896,-0.011688439778455196,-0.058823529411764705,-0.7522233273669144,-0.4755297086349179
788,23508,10.94019461680115,6.43366148239044,0.16467983715762416,84.0,96.0,0.6962919538253558,0.8052383725814218,0.8046274603698704,0.8995431162470543,0.23502246895550905,0.9135375191852324,0.9639415270149247,1.0830471333063858,41.875,-76.375,True,0.00014065836336768156,True,463.76004214905157,True,True,27.047906904584355,145.60239937126292,185.1162142124442,0.8981237170861123,0.9250999694925568,0.24376512596785638,214,79,0.439187770521516,5,1,,0.26347167020981604,1,9.015010959956274e-14,115.08647247555153,192.0409164088,159.38305358396562,0.7004616495203442,0.0007592485238703921,-0.125,-0.33174980672689103,-0.3212483097172664
789,23510,9.903812826359273,5.556447003894836,-0.1276241435436328,88.0,107.0,0.8554352368691797,0.7942063110180125,0.7637489472089498,0.8219191295115578,0.26147225164317145,0.8247652017259527,0.9927037219867556,1.0742069963348837,42.375,-76.375,True,0.00024136939390104463,True,283.6959700589374,True,True,28.67645862176087,139.71783796609748,174.70790057919174,0.89382268722995,0.9295988328370626,-0.04719693622410256,214,81,0.5852673604710033,5,1,,0.29308106102763865,1,4.085620730620577e-14,109.67304729870665,175.9919870447737,169.40316792429607,0.7824003035423744,0.03987876372251163,-0.17757009345794392,-0.2580880786977717,-0.31329252868363
790,23514,13.765561979588359,5.893897559676782,0.7375999646369874,70.0,124.0,0.11276658266466832,0.8096393339976851,0.8120598990870826,0.31076541492443044,0.28104691753701466,0.8418397106823274,0.9842155648408852,1.1417701254260135,43.375,-76.375,True,0.001628395612039412,True,317.2741969854605,True,True,33.075543854328465,141.24994433420133,174.8848204461901,0.9013464013437236,0.9294966336839542,0.01635184975020239,214,85,0.5247626579044637,4,1,,0.33932966393699376,1,1.2523315717771766e-13,117.68691200810741,177.68954962062924,167.78721951678367,1.3355617976406182,-0.002980771605787682,-0.43548387096774194,-0.7570131482110888,-0.12475001938637856
791,23615,11.892829023742616,8.417811783894704,0.383859533870025,82.0,105.0,0.6432441928107479,0.7877477316198044,0.8241308109743936,0.27814795645149215,0.24684207327181945,0.9143417065678506,0.9554596098885412,1.0975545745571995,41.125,-76.125,True,0.00011875925957531208,True,595.218628269273,True,True,31.15663156605997,134.13975262394618,189.15093071490693,0.9060702041560178,0.9185128109633308,0.3255863097675375,215,76,0.38752141480353375,4,1,,0.28770483760180554,1,2.2648549702353197e-14,126.22091182871678,197.96852609706053,146.70636990569352,0.4128171701933814,-0.04414721409526288,-0.21904761904761905,-0.46633859439091185,-0.176899214142404
792,23719,14.168043140669205,8.884037187389866,0.9034470149996923,70.0,94.0,0.05971882165006037,0.8167484330713025,0.795095669383765,0.5267189538602232,0.9866999634723496,0.9570316508070488,0.9897244645632506,1.134391658068446,39.625,-75.875,True,0.002900959166316757,True,252.0044495209901,True,True,119.52211235746937,134.05217016550841,157.78950619797462,0.9013481483490522,0.9139618481308524,-0.5054908300625799,216,70,0.5779580843895964,4,1,,0.25806658130601795,1,2.0472512574087887e-13,121.13318818504116,159.4277112949861,140.07078036809384,0.594775307872364,0.027232903562812025,-0.2553191489361702,-0.8881689847367926,-0.5265016610034478
793,23736,13.72128335583078,6.3166195437939106,0.8269084747409836,71.0,127.0,0.11276658266466832,0.8222200125299921,0.8508815980634876,0.8027324511950016,0.22716526238649176,0.9355295639581256,0.9629351789838829,1.1265056621064515,43.875,-75.875,True,0.0010914578973946992,True,825.882601065962,True,True,24.855204026971677,150.15052075513938,182.79035941183184,0.8948017244843176,0.9267322197969324,0.25897576758119206,216,87,0.3689212440984464,5,1,,0.3489941652878168,1,2.9398705692074145e-13,109.41463393590443,189.82623482996803,160.49788968706514,1.172251037235884,-0.0336845756198349,-0.4409448818897638,-0.44456377658866647,-0.14242233147224678
794,23834,13.536261944114022,9.24612159639393,0.9057691108066154,79.0,104.0,0.484100909766924,0.802559250328144,0.7869888529540049,0.5832810238419406,0.24650311722424384,0.8987867258167725,0.957400613445476,1.0992518740668769,40.875,-75.625,True,0.00010895999490915136,True,290.38572246680513,True,True,30.59651782260729,142.16499887952503,187.2690171697964,0.9044082799880132,0.9240027213640628,0.2795914569910633,217,75,0.5644909782548915,6,1,,0.2857551078725532,1,7.638334409421077e-14,124.12223491183539,195.60152201684522,158.1743419166906,0.46399350289674807,0.019784774988482745,-0.2403846153846154,-0.43838441870459105,-0.058308998571712956
795,23835,12.308076389993355,7.899982581885882,0.5549222641600431,83.0,106.0,0.6432441928107479,0.7893925180844514,0.8029952389536457,0.36504050873667954,0.22213056939317585,0.8496166474516016,0.9433120506369927,1.089849913222568,41.125,-75.625,True,0.00019988415404237009,True,1447.70020777293,True,True,28.85859742534473,165.86646230500716,198.40811816597943,0.9085888044605428,0.937977232021038,0.5190427454964163,217,76,0.33737162937311604,6,1,,0.2913460325469913,1,2.708944180085382e-14,129.9172711985643,210.33137235128066,195.22506156455196,0.5579877882534741,-0.016939976987808105,-0.2169811320754717,-0.06863708009516069,-0.1376961161815695
796,23845,13.675684248984954,7.809647571416596,0.7087607246573822,78.0,138.0,0.5901964317961399,0.8095269307293075,0.8307468070684816,0.3932736925721593,0.21235538624421368,0.9786108258619164,0.966379130909778,1.146609399914463,43.625,-75.625,True,0.000899818843581165,True,629.3825347563322,True,True,22.045593433516725,143.04227783440908,186.34950640741872,0.8893591333466461,0.9197524824641932,0.30430146867436947,217,86,0.4300503842927464,4,1,,0.3773536405115353,1,1.2256862191861728e-13,103.81461861374109,192.83270969643536,146.16870573491138,0.7511269393305433,-0.02554313318886445,-0.43478260869565216,-0.051496741418739084,-0.11273166322783627
797,23947,12.386784183922341,7.3501046146132145,0.3947354668472549,81.0,110.0,0.6432441928107479,0.7944506969253278,0.8315135272061431,-0.05648468140554261,0.6468842031475824,0.842254990202685,0.9288966276082044,1.1148924986471456,41.625,-75.375,True,0.0008591451033179816,True,4797.527126579093,True,True,112.38254094844143,185.65044963274383,213.56750385461982,0.9308894316200128,0.9450261997739334,0.7952512130485332,218,78,0.2802358737194834,4,2,,0.3020204509055069,1,3.907985046680551e-14,173.72899261044728,229.9152537613686,220.4207179444171,0.6852527730415402,-0.04457273281571882,-0.2636363636363636,-0.17585204307525698,-0.28653776731387753
